Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Kohl Building - Total Electricity Use (kWh),Science Center - Electricity Use (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh),Lord-Saunders Electricity use (kWh)
2015-10-10,1.6846484375000002,24.9375,,,1.688802083333334,11.344010416666668,3.8617708333333343,9.332135416666668,1.411692708333333,2.257973958333334,1.379023541666667,6.978437499999999
2015-10-11,1.555104166666666,25.59375,,1.00875,3.2006770833333316,10.986197916666669,3.2393750000000003,9.270208333333331,1.3758333333333332,2.018752604166667,1.4041798958333336,6.258854166666667
2015-10-12,2.6103906250000013,26.614583333333332,,,4.6725,11.579166666666666,2.9146875000000008,9.194374999999999,1.301145833333333,1.445828125,1.3861715625000002,5.186874999999998
2015-10-13,2.9121484375000004,26.239583333333332,,1.3699999999999999,5.341718750000001,11.5234396875,3.3807292708333345,9.111354583333332,1.2252343749999997,2.1391015624999996,1.6933331249999999,5.7127604166666694
2015-10-14,2.913111979166666,26.296875,,1.3316666666666666,4.198020833333332,10.5921859375,4.0808333333333335,9.001823645833335,1.3008723958333333,2.360513020833334,1.6755870833333342,6.823177083333332
2015-10-15,3.217812500000002,26.973958333333332,,1.35125,1.8103125000000009,12.207031666666664,2.9497916666666675,9.17187447916667,1.253385416666666,1.5541640625,1.5076948958333334,4.740156249999998
2015-10-16,2.704947916666667,26.546875,,1.4225,4.4168749999999966,14.020312500000001,3.3958333333333344,9.883854166666667,1.6005078125,1.6174010416666664,1.503815520833333,6.076901041666669
2015-10-17,2.9895963541666677,25.489583333333332,,,4.770260416666667,11.820833333333335,3.0304166666666674,8.986250000000002,1.0640625,1.301963541666667,1.0517186458333334,3.4339843749999996
2015-10-18,3.691627604166667,24.895833333333332,,1.18625,1.6005729166666651,11.279427083333333,2.8863541666666666,7.606302083333336,0.9683854166666666,1.194684895833333,0.7621352083333331,3.3222656249999996
2015-10-19,3.623723958333331,25.067708333333332,,,2.3054703125,9.6984415625,2.8128140624999993,7.662242708333335,0.8121744791666669,1.418394166666667,0.9700382291666667,3.620626354166667
2015-10-20,3.2075130208333333,25.432291666666668,,1.143125,4.569427083333334,8.844791666666664,2.6704166666666658,7.694479166666667,0.6977343750000001,1.481375,1.2635939583333335,4.635338541666666
2015-10-21,3.3173828124999996,25.697916666666668,,1.0275,4.460572916666667,8.943229166666672,2.726041666666666,7.6518749999999995,0.9329557291666668,1.3040781250000002,0.976248645833333,4.478437499999999
2015-10-22,3.574778645833332,25.838541666666668,,1.2966935483870967,5.978905833333336,9.53854239583333,2.7360446875,7.873436562499997,0.895078125,1.7233125000000005,1.1666922916666669,4.633411458333334
2015-10-23,2.7711979166666647,25.557291666666668,,1.1994145569620247,5.123593124999999,9.689061354166666,3.8636463541666672,7.3822917708333335,1.0150520833333336,1.6141384375000003,0.8724870833333332,4.448776041666666
2015-10-24,2.2317317708333335,25.15625,,1.176607142857143,6.014114583333331,8.457291666666668,3.0468749999999996,7.914791875000003,0.8950390625000001,1.7283437500000003,1.1021217708333333,4.801197916666665
2015-10-25,2.1086067708333336,25.119791666666668,,1.06125,5.975989583333333,10.277864583333331,4.162395833333331,8.639583541666665,1.1248567708333337,2.121036458333333,1.0331771875000004,5.999114583333333
2015-10-26,3.992031250000002,26.182291666666668,,1.5166544117647056,5.758645624999997,11.158855104166662,4.188541666666667,8.345000625000003,1.2500260416666666,1.803667083333333,1.3055208333333341,4.735312812500003
2015-10-27,4.2199609375000025,25.984375,,1.39,5.201093750000001,11.029947916666666,4.266875,8.500729166666668,1.2464713541666665,1.9651953124999997,1.3831902083333334,4.710338541666667
2015-10-28,3.6310937499999985,26.140625,,1.1517187500000001,5.494010625000004,11.710156145833333,3.888541562499998,8.573541354166665,1.0842317708333329,1.6228881250000005,1.4509379166666665,5.437994375
