Facility,Adam Joseph Lewis Center,Asia House,East,Fairchild,Harvey,Kahn,Kohl Building,Lord,Noah,North,Saunders,Science Center,Talcott
Meter name,Gross Electricity Consumption,Residential Electricity Use,Electricity Use,Residential Electricity Use,Electricity Use,Total Electricity Use,Total Electricity Use,Electricity Use,Electricity Use,Electricity Use,Electricity Use,Electricity Use,Residential Electricity Use
Meter id,oberlin_ajlc_siteegross,oberlin_asia_res_tot_e,oberlin_east_main_e,oberlin_fairchild_res_tot_e,oberlin_harvey_e,oberlin_kahn_main_e,oberlin_kohlbuilding_electricity_wholebuilding_totalelectricityuse,oberlin_lord_e,oberlin_noah_main_e,oberlin_north_main_e,oberlin_saunders_e,oberlin_sciencecenter_total_e,oberlin_talcott_res_tot_e

Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Kohl Building - Total Electricity Use (kWh),Lord - Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Saunders - Electricity Use (kWh),Science Center - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh)
2023-01-01 17:45,3.24,1.215,4.015,0.4275,0.791,8.6,,0.7225,1.64,,0.5575,86.0,0.51625
2023-01-01 18:00,4.7925,1.245,3.88,0.415,0.812,8.9,,0.7475,1.61,,0.56,84.0,0.47
2023-01-01 18:15,3.13375,1.2325,3.88,0.38125,0.819,9.05,,0.72,1.62,,0.5475,82.0,0.46875
2023-01-01 18:30,3.145,1.285,4.1,0.395,0.78575,8.6,,0.7075,1.59,,0.5575,86.0,0.4575
2023-01-01 18:45,2.8975,1.3425,4.075,0.41125,0.77875,8.65,,0.7275,1.68,,0.575,82.0,0.46375
2023-01-01 19:00,3.64,1.3125,3.775,0.36875,0.763,9.4,,0.7675,1.7,,0.5775,84.0,0.5325
2023-01-01 19:15,4.28125,1.35625,3.92,0.5025,0.8085,8.525,,0.7175,1.6,,0.5825,84.0,0.4875
2023-01-01 19:30,3.04875,1.26125,3.775,0.40625,0.8365,8.55,,0.75,1.64,,0.5725,86.0,0.4475
2023-01-01 19:45,3.735,1.29375,3.805,0.46,0.80325,8.325,,0.855,1.67,,0.6525,84.0,0.4925
2023-01-01 20:00,5.17,1.255,3.925,0.3625,0.83125,8.325,,0.8025,1.66,,0.5625,86.0,0.4875
2023-01-01 20:15,4.7075,1.28125,3.95,0.3925,0.76825,8.775,,0.7575,1.69,,0.62,82.0,0.505
2023-01-01 20:30,4.70125,1.28875,3.895,0.43375,0.8155,8.45,,0.7525,1.64,,0.555,86.0,0.4825
2023-01-01 20:45,5.03875,1.24875,3.945,0.42875,0.805,9.475,,0.69,1.66,,0.5925,80.0,0.43875
2023-01-01 21:00,5.95625,1.29,3.95,0.3925,0.833,11.8,,0.725,1.62,,0.5725,80.0,0.45125
2023-01-01 21:15,6.015,1.2425,3.91,0.34,0.8085,10.95,,0.7,1.66,,0.5825,82.0,0.49
2023-01-01 21:30,6.245,1.31125,3.95,0.4125,0.79625,9.9,,0.72,1.66,,0.5975,80.0,0.47125
2023-01-01 21:45,4.89875,1.33375,3.925,0.35375,0.79975,8.6,,0.7275,1.71,,0.545,82.0,0.45875
2023-01-01 22:00,5.02875,1.20875,3.905,0.40375,0.8015,8.725,,0.7075,1.71,,0.5525,80.0,0.47875
2023-01-01 22:15,4.54375,1.26875,3.93,0.445,0.7735,8.35,,0.73,1.69,,0.5625,80.0,0.42375
2023-01-01 22:30,4.59375,1.2475,3.965,0.40125,0.8015,8.5,,0.7,1.56,,0.5425,82.0,0.475
2023-01-01 22:45,4.6725,1.415,3.945,0.42375,0.81375,8.775,,0.7275,1.57,,0.5525,82.0,0.47625
2023-01-01 23:00,5.44,1.405,4.045,0.32625,0.819,8.5,,0.7275,1.58,,0.5725,84.0,0.46
2023-01-01 23:15,4.75375,1.34125,3.935,0.37375,0.7805,8.825,,0.755,1.54,,0.5775,84.0,0.45625
2023-01-01 23:30,4.3875,1.3425,3.89,0.3575,0.77,8.325,,0.725,1.57,,0.5925,82.0,0.4875
2023-01-01 23:45,4.15625,1.31,3.98,0.42875,0.78925,9.15,,0.705,1.55,,0.5775,84.0,0.4275
2023-01-02 00:00,4.59875,1.30125,3.93,0.35625,0.82425,9.975,,0.7,1.57,,0.575,82.0,0.46875
2023-01-02 00:15,4.84875,1.1575,3.92,0.4125,0.83125,9.675,,0.7,1.54,,0.5775,84.0,0.44
2023-01-02 00:30,4.3325,1.19125,3.995,0.4125,0.77,9.1,,0.7375,1.59,,0.605,84.0,0.44375
2023-01-02 00:45,4.43125,1.165,3.81,0.375,0.7805,8.35,,0.73,1.65,,0.575,84.0,0.52875
2023-01-02 01:00,4.5075,1.13125,3.85,0.38625,0.77175,8.6,,0.6925,1.54,,0.5575,84.0,0.4825
2023-01-02 01:15,4.815,1.1575,3.805,0.37,0.83125,8.35,,0.715,1.64,,0.555,84.0,0.4075
2023-01-02 01:30,4.53125,1.1225,3.94,0.37875,0.82775,8.525,,0.73,1.65,,0.5325,84.0,0.485
2023-01-02 01:45,4.4625,1.2575,3.885,0.34625,0.78575,8.475,,0.7675,1.63,,0.59,86.0,0.43125
2023-01-02 02:00,4.595,1.13375,3.865,0.4075,0.7805,8.125,,0.715,1.64,,0.575,84.0,0.47125
2023-01-02 02:15,4.75125,1.23875,3.88,0.41625,0.7875,8.625,,0.6825,1.55,,0.5575,84.0,0.485
2023-01-02 02:30,4.76125,1.12125,3.935,0.43125,0.833,8.15,,0.7275,1.57,,0.56,84.0,0.375
2023-01-02 02:45,4.80375,1.08625,3.985,0.425,0.819,8.45,,0.7225,1.55,,0.5525,82.0,0.43875
2023-01-02 03:00,4.92625,1.17625,3.83,0.33375,0.78225,8.075,,0.735,1.52,,0.58,84.0,0.505
2023-01-02 03:15,4.35125,1.0725,3.945,0.40875,0.791,8.075,,0.685,1.52,,0.575,82.0,0.5125
2023-01-02 03:30,4.46375,1.21,3.94,0.345,0.80325,8.25,,0.7375,1.53,,0.595,84.0,0.435
2023-01-02 03:45,4.83625,1.115,3.85,0.37875,0.82075,8.25,,0.7825,1.58,,0.56,82.0,0.415
2023-01-02 04:00,4.655,1.08,3.87,0.3325,0.798,8.525,,0.7525,1.51,,0.6025,84.0,0.455
2023-01-02 04:15,4.81,1.1625,3.805,0.4475,0.7805,7.625,,0.7025,1.48,,0.59,86.0,0.535
2023-01-02 04:30,4.50375,1.15,3.95,0.3925,0.79625,8.25,,0.715,1.54,,0.5775,84.0,0.43125
2023-01-02 04:45,4.36,1.17,3.895,0.39875,0.79625,7.8,,0.7775,1.48,,0.5825,84.0,0.44625
2023-01-02 05:00,4.3975,1.11,3.885,0.3625,0.81725,7.6,,0.7125,1.53,,0.555,84.0,0.445
2023-01-02 05:15,4.335,1.1775,3.875,0.36375,0.7945,8.175,,0.6925,1.5,,0.5375,82.0,0.48375
2023-01-02 05:30,4.67875,1.175,3.84,0.4275,0.78925,7.7,,0.6875,1.58,,0.545,82.0,0.485
2023-01-02 05:45,4.77375,1.195,3.935,0.33375,0.77525,8.3,,0.7225,1.53,,0.5675,84.0,0.41875
2023-01-02 06:00,4.725,1.1,4.025,0.41125,0.7945,7.725,,0.7425,1.51,,0.545,88.0,0.4775
2023-01-02 06:15,4.54125,1.05,3.855,0.36125,0.8155,7.675,,0.69,1.54,,0.5775,90.0,0.43625
2023-01-02 06:30,4.58875,1.17625,3.905,0.405,0.80675,8.025,,0.715,1.48,,0.5725,86.0,0.4525
2023-01-02 06:45,5.23625,1.11875,3.87,0.3575,0.777,7.775,,0.705,1.53,,0.6075,88.0,0.43625
2023-01-02 07:00,4.83,1.2,3.775,0.43125,0.77525,7.925,,0.725,1.54,,0.5525,86.0,0.4475
2023-01-02 07:15,4.53,1.04625,3.86,0.36875,0.81725,7.9,,0.72,1.51,,0.5525,88.0,0.49375
2023-01-02 07:30,4.04375,1.14,4.01,0.4025,0.82425,8.35,,0.7075,1.57,,0.575,86.0,0.4375
2023-01-02 07:45,4.32,1.2275,4.205,0.37625,0.8295,8.3,,0.7175,1.36,,0.59,86.0,0.425
2023-01-02 08:00,4.48125,1.2425,4.135,0.35875,0.798,7.825,,0.705,1.37,,0.58,86.0,0.46875
2023-01-02 08:15,4.47875,1.29375,3.825,0.415,0.784,8.1,,0.72,1.39,,0.54,86.0,0.4525
2023-01-02 08:30,4.555,1.2575,3.875,0.3575,0.7875,7.775,,0.6875,1.37,,0.56,84.0,0.46375
2023-01-02 08:45,4.05375,1.3375,3.83,0.3975,0.854,8.325,,0.7225,1.43,,0.58,86.0,0.48625
2023-01-02 09:00,4.4675,1.16625,3.885,0.35875,0.84525,8.0,,0.7275,1.43,,0.5325,84.0,0.425
2023-01-02 09:15,4.02125,1.255,3.93,0.44625,0.83475,8.15,,0.71,1.47,,0.595,88.0,0.395
2023-01-02 09:30,4.2075,1.32,4.58,0.485,0.80675,8.575,,0.7125,1.48,,0.505,86.0,0.5
2023-01-02 09:45,2.76875,1.3325,4.47,0.4525,0.847,8.375,,0.69,1.41,,0.595,88.0,0.4575
2023-01-02 10:00,4.04625,1.47875,4.44,0.4325,0.819,8.475,,0.72,1.52,,0.58,86.0,0.4425
2023-01-02 10:15,3.92375,1.3075,4.315,0.42125,0.8505,8.2,,0.76,1.44,,0.6275,88.0,0.47375
2023-01-02 10:30,4.0725,1.3275,4.385,0.38125,0.812,8.2,,0.82,1.4,,0.6275,86.0,0.41125
2023-01-02 10:45,4.35,1.29,4.61,0.36875,0.8015,8.525,,0.7925,1.4,,0.625,88.0,0.4475
2023-01-02 11:00,4.23875,1.3975,4.465,0.38375,0.7945,8.175,,0.6975,1.43,,0.6575,86.0,0.44125
2023-01-02 11:15,4.28625,1.26375,4.49,0.4025,0.79625,8.425,,0.8325,1.48,,0.645,86.0,0.47125
2023-01-02 11:30,4.04625,1.2525,4.14,0.475,0.78575,7.925,,0.8375,1.42,,0.735,90.0,0.45625
2023-01-02 11:45,3.32375,1.255,4.585,0.415,0.805,8.6,,0.9275,1.47,,0.6925,88.0,0.50125
2023-01-02 12:00,3.335,1.38,4.645,0.43,0.80325,8.375,,1.0675,1.47,,1.44,88.0,0.4125
2023-01-02 12:15,3.8775,1.44375,5.19,0.67,0.78225,9.45,,1.08,1.66,,1.9725,88.0,0.5225
2023-01-02 12:30,4.08,1.32875,5.085,1.2,0.791,9.425,,1.1075,1.5,,1.8775,88.0,0.56
2023-01-02 12:45,4.71125,1.5025,5.075,1.21875,0.78925,10.15,,0.9,1.42,,1.75,90.0,0.56125
2023-01-02 13:00,4.585,1.3675,5.825,1.98625,0.85225,11.175,,0.815,1.48,,1.27,88.0,0.50375
2023-01-02 13:15,4.38,1.35625,5.9,1.48375,0.8995,9.675,,0.725,1.5,,1.34,88.0,0.5225
2023-01-02 13:30,3.3075,1.40125,5.655,2.13375,0.88725,9.325,,0.8425,1.46,,1.2975,88.0,0.48
2023-01-02 13:45,3.2525,1.4625,5.43,1.82875,0.87325,9.825,,0.815,1.46,,1.115,88.0,0.5625
2023-01-02 14:00,1.7025,1.5775,4.745,1.6975,0.86975,11.075,,0.9525,1.6,,0.7425,88.0,0.58125
2023-01-02 14:15,1.1275,1.39375,4.845,1.455,0.85575,11.725,,1.035,1.51,,0.715,88.0,0.5425
2023-01-02 14:30,2.315,1.42875,4.7,1.755,0.88025,9.975,,1.12,1.57,,0.6625,88.0,0.55
2023-01-02 14:45,1.2325,1.42875,4.935,1.69125,0.8995,11.275,,1.04,1.48,,0.665,90.0,0.57375
2023-01-02 15:00,1.12125,1.5475,5.41,1.87375,0.92575,11.95,,0.905,1.44,,1.05,88.0,0.5325
2023-01-02 15:15,3.51375,1.48375,6.14,1.95125,0.854,13.925,,0.905,1.49,,1.2925,90.0,0.4675
2023-01-02 15:30,2.13375,1.61375,6.6,1.185,0.87325,13.175,,0.875,1.45,,1.67,88.0,0.5025
2023-01-02 15:45,1.52125,1.77125,7.06,0.6225,0.896,10.5,,0.96,1.44,,1.6775,86.0,0.58
2023-01-02 16:00,1.65875,1.60875,6.795,0.61125,0.92925,11.75,,0.83,1.55,,1.2375,90.0,0.595
2023-01-02 16:15,4.52125,1.78125,6.94,1.1575,0.994,11.775,,0.8975,1.56,,0.6325,86.0,0.55625
2023-01-02 16:30,4.07125,1.8075,6.755,2.44125,0.903,11.85,,0.8725,1.56,,0.695,88.0,0.58125
2023-01-02 16:45,3.7125,2.035,6.965,2.155,0.9275,9.9,,0.8675,1.45,,0.6825,88.0,0.54875
2023-01-02 17:00,3.105,2.02875,7.305,1.59375,0.9415,9.175,,0.9675,1.43,,0.785,88.0,0.57875
2023-01-02 17:15,2.68125,1.99375,7.37,1.46125,1.0045,9.275,,0.9425,1.74,,1.305,88.0,0.595
2023-01-02 17:30,4.46625,2.09375,6.335,1.26875,1.995,8.725,,1.095,1.78,,1.245,90.0,0.62375
2023-01-02 17:45,3.24625,2.12375,6.275,1.06375,1.806,9.575,,1.085,1.78,,1.74,88.0,0.59625
2023-01-02 18:00,3.10125,2.0675,5.475,1.06,1.8515,8.95,,1.0,1.72,,1.9175,88.0,0.59375
2023-01-02 18:15,2.7475,1.8675,5.08,0.88125,1.49975,9.6,,1.0775,1.66,,1.67,90.0,0.56
2023-01-02 18:30,3.12875,2.025,5.02,0.5125,0.89775,9.4,,1.05,1.82,,1.325,88.0,0.5475
2023-01-02 18:45,4.6325,1.92875,4.825,0.58625,0.8575,9.55,,1.04,1.85,,0.835,88.0,0.55125
2023-01-02 19:00,3.1975,2.0175,4.9,0.6325,0.90125,10.8,,0.925,1.9,,1.05,88.0,0.56
2023-01-02 19:15,2.8525,2.05875,5.03,0.61375,1.04475,10.2,,0.985,1.77,,1.0275,88.0,0.52875
2023-01-02 19:30,2.55875,2.045,5.405,0.56625,0.99925,10.525,,1.4925,1.83,,0.885,86.0,0.61875
2023-01-02 19:45,2.96,2.05625,5.795,0.5975,0.9765,11.975,,1.8425,1.83,,0.68,88.0,0.6075
2023-01-02 20:00,4.23625,1.93125,7.21,0.905,0.94325,11.975,,1.65,1.85,,0.69,88.0,0.72625
2023-01-02 20:15,2.97375,2.1125,7.09,1.5325,0.945,11.375,,1.3175,1.81,,0.645,88.0,0.89375
2023-01-02 20:30,3.3825,2.02875,6.69,1.34625,0.9415,10.95,,0.83,1.79,,0.635,88.0,0.75375
2023-01-02 20:45,2.63,2.085,6.09,1.24625,1.05,11.425,,0.8275,2.04,,0.625,86.0,0.68125
2023-01-02 21:00,3.2325,2.03375,5.25,0.91375,0.99225,10.05,,0.91,2.15,,0.74,86.0,0.56875
2023-01-02 21:15,3.77125,2.07,4.93,1.08875,0.96425,9.875,,0.9625,1.94,,0.71,84.0,0.54875
2023-01-02 21:30,2.79125,2.18875,5.075,0.7425,0.987,8.875,,0.9775,2.1,,0.6575,84.0,0.595
2023-01-02 21:45,2.86,2.02875,5.08,0.61,1.04475,10.2,,0.925,2.18,,0.6475,84.0,0.68875
2023-01-02 22:00,3.00375,2.2625,5.005,0.68625,1.00975,9.35,,0.865,2.11,,0.75,84.0,0.51375
2023-01-02 22:15,3.91375,2.265,4.955,0.61125,1.022,9.375,,0.945,1.99,,0.8375,84.0,0.56375
2023-01-02 22:30,3.60625,2.1125,4.97,0.6725,0.9975,9.675,,1.0175,1.84,,0.81,82.0,0.6025
2023-01-02 22:45,2.90875,2.03375,5.48,0.66375,0.99225,10.425,,0.97,1.78,,0.81,84.0,0.57
2023-01-02 23:00,2.80375,2.07375,5.395,0.62375,0.959,10.05,,0.97,1.83,,0.8125,82.0,0.6225
2023-01-02 23:15,3.01,1.995,5.26,0.7225,0.91,9.2,,0.9125,1.97,,0.78,80.0,0.5925
2023-01-02 23:30,4.55875,1.9,5.13,0.66375,0.924,9.575,,0.98,2.03,,0.71,80.0,0.455
2023-01-02 23:45,3.0725,2.0475,4.805,0.77,0.973,9.275,,1.035,2.0,,0.7825,84.0,0.60125
2023-01-03 00:00,2.57125,1.97375,4.835,0.6875,1.0325,8.725,,1.0025,1.88,,0.69,82.0,0.63625
2023-01-03 00:15,2.525,2.06,4.7,0.84,0.95725,8.65,,0.8825,1.72,,0.67,82.0,0.6475
2023-01-03 00:30,2.69375,1.98875,4.785,0.76,0.896,7.75,,0.7625,1.9,,0.635,82.0,0.53
2023-01-03 00:45,4.44375,1.94875,4.82,0.57,0.88375,8.5,,0.78,1.89,,0.65,82.0,0.6025
2023-01-03 01:00,3.31625,1.9025,4.595,0.6025,0.90825,8.7,,0.945,1.89,,0.6625,82.0,0.5725
2023-01-03 01:15,3.005,1.7675,4.995,0.62375,0.95025,8.65,,0.98,1.92,,0.6075,82.0,0.6575
2023-01-03 01:30,2.55375,1.86625,5.39,0.56625,0.9275,8.55,,0.8675,1.95,,0.5975,80.0,0.61375
2023-01-03 01:45,2.45,1.79125,5.31,0.6875,0.91,8.275,,0.76,1.9,,0.6475,82.0,0.5425
2023-01-03 02:00,4.06,1.955,4.94,0.58625,0.8785,8.35,,0.78,1.77,,0.6075,80.0,0.6
2023-01-03 02:15,2.925,1.83625,4.515,0.55875,0.854,7.95,,0.7675,1.83,,0.62,82.0,0.51375
2023-01-03 02:30,2.66,1.82,4.335,0.6075,0.86275,8.275,,0.745,1.87,,0.6325,80.0,0.515
2023-01-03 02:45,2.59125,1.82,4.365,0.48,0.88375,8.375,,0.765,1.81,,0.6625,84.0,0.53875
2023-01-03 03:00,2.625,1.7775,4.46,0.5225,0.89425,8.025,,0.7975,1.78,,0.655,80.0,0.52625
2023-01-03 03:15,3.13375,1.80625,4.385,0.63375,0.84175,8.05,,0.8175,1.82,,0.6325,84.0,0.54
2023-01-03 03:30,1.76875,1.8075,4.275,0.565,0.85575,7.55,,0.7225,1.66,,0.5925,82.0,0.5225
2023-01-03 03:45,2.18,1.765,4.365,0.58875,0.854,8.375,,0.735,1.78,,0.59,82.0,0.52125
2023-01-03 04:00,1.71875,1.6825,4.415,0.435,0.85575,8.15,,0.735,1.69,,0.605,80.0,0.56
2023-01-03 04:15,1.7225,1.70375,4.34,0.4475,0.8785,8.275,,0.72,1.74,,0.625,82.0,0.55
2023-01-03 04:30,1.71375,1.7525,4.825,0.57125,0.8995,8.0,,0.745,1.68,,0.63,84.0,0.53125
2023-01-03 04:45,1.67875,1.72,4.4,0.55,0.861,7.775,,0.6925,1.75,,0.5975,82.0,0.5825
2023-01-03 05:00,1.58,1.86,4.24,0.54375,0.847,7.875,,0.7325,1.75,,0.6225,84.0,0.55625
2023-01-03 05:15,1.73625,1.80875,4.26,0.505,0.8435,7.85,,0.895,1.72,,0.61,84.0,0.4225
2023-01-03 05:30,1.67375,1.79,4.27,0.49375,0.861,8.075,,0.8475,1.79,,0.665,80.0,0.58375
2023-01-03 05:45,1.66875,1.735,4.29,0.48375,0.896,8.175,,1.3,1.74,,0.63,86.0,0.5125
2023-01-03 06:00,1.69625,1.72625,4.27,0.455,0.85575,8.225,,1.0025,1.73,,0.635,88.0,0.59875
2023-01-03 06:15,1.9,1.71875,4.275,0.5075,0.8505,8.2,,0.9425,1.72,,0.6425,90.0,0.525
2023-01-03 06:30,1.725,1.66625,4.395,0.59,0.88375,8.425,,0.8875,1.77,,0.6875,88.0,0.53375
2023-01-03 06:45,1.7875,1.82375,4.48,0.555,0.98,8.65,,0.73,1.78,,0.6325,122.0,0.48875
2023-01-03 07:00,1.80375,1.70875,4.29,0.59125,1.008,8.4,,0.8075,1.75,,0.6575,136.0,0.53625
2023-01-03 07:15,1.56375,1.74,4.315,0.565,1.0115,8.4,,0.9125,1.8,,0.6675,132.0,0.55125
2023-01-03 07:30,1.36,1.75625,4.435,0.60375,0.987,8.525,,0.86,1.81,,0.6625,126.0,0.48
2023-01-03 07:45,1.32375,1.82,4.685,0.605,0.938,8.275,,0.8475,1.63,,0.655,124.0,0.57875
2023-01-03 08:00,1.47875,1.98,4.88,0.50375,0.9345,9.125,,0.8275,1.59,,0.695,122.0,0.47125
2023-01-03 08:15,1.34625,1.895,4.9,0.6175,0.88725,8.85,,0.855,1.57,,0.7075,126.0,0.50875
2023-01-03 08:30,1.40875,1.98875,4.885,0.57375,0.889,9.45,,0.9175,1.6,,0.8025,126.0,0.56375
2023-01-03 08:45,1.85,1.8575,4.415,0.6175,0.9345,8.55,,1.0075,1.63,,0.835,124.0,0.62625
2023-01-03 09:00,1.47875,1.8575,4.22,0.6725,0.9555,9.425,,1.015,1.62,,0.8075,128.0,0.55875
2023-01-03 09:15,1.645,1.84375,4.2,0.59375,0.90125,9.2,,1.045,1.63,,0.915,130.0,0.5575
2023-01-03 09:30,1.5875,1.995,4.305,0.61875,0.90825,9.375,,1.085,1.62,,0.9575,132.0,0.51875
2023-01-03 09:45,1.58625,1.8975,4.405,0.58125,0.98875,9.575,,1.2075,1.65,,1.06,134.0,0.5025
2023-01-03 10:00,1.77125,1.8625,4.265,0.66125,0.88725,9.0,,1.0975,1.52,,1.1425,136.0,0.57375
2023-01-03 10:15,1.72625,2.01375,4.355,0.7025,0.92925,9.95,,1.405,1.61,,1.25,136.0,0.50125
2023-01-03 10:30,1.61,2.06875,4.43,0.6275,0.987,8.575,,1.6025,1.64,,1.18,132.0,0.51
2023-01-03 10:45,1.475,1.95375,4.935,0.58875,1.029,9.05,,1.4975,1.73,,1.29,134.0,0.55375
2023-01-03 11:00,1.6225,1.90875,4.94,0.64,0.9765,8.625,,1.38,1.68,,1.2925,136.0,0.4575
2023-01-03 11:15,1.77375,1.95,4.68,0.625,1.022,9.65,,1.3975,1.57,,1.305,136.0,0.57
2023-01-03 11:30,1.8225,1.9875,4.64,1.04125,1.08675,9.325,,1.47,1.69,,1.275,134.0,0.61375
2023-01-03 11:45,1.4625,1.8425,4.81,1.58625,1.036,8.725,,1.435,1.75,,1.3,136.0,0.49375
2023-01-03 12:00,1.57625,1.91375,4.615,1.5275,1.918,9.975,,1.4175,1.87,,1.23,136.0,0.5375
2023-01-03 12:15,1.44875,1.93,4.71,1.45625,2.68275,12.5,,1.33,1.78,,1.1925,142.0,0.6325
2023-01-03 12:30,1.53375,2.17875,4.86,0.84125,2.21025,11.175,,1.3925,1.76,,1.2875,148.0,0.45375
2023-01-03 12:45,1.31,2.14125,4.715,0.59625,2.0125,10.5,,1.3225,1.77,,1.2575,146.0,0.49875
2023-01-03 13:00,1.70125,2.03625,4.655,0.62625,1.407,8.775,,1.5125,1.74,,1.255,152.0,0.55875
2023-01-03 13:15,1.5475,1.99,4.905,0.575,0.94675,9.325,,1.455,1.77,,1.2725,156.0,0.51875
2023-01-03 13:30,2.00875,1.99375,4.76,0.59,0.994,9.525,,1.295,1.77,,1.3025,154.0,0.5575
2023-01-03 13:45,1.67375,1.93125,4.635,0.58,0.99925,8.45,,1.2425,1.86,,1.2875,152.0,0.49875
2023-01-03 14:00,1.8075,1.91875,4.905,0.7425,1.68,8.375,,0.84,1.72,,0.7975,150.0,0.51375
2023-01-03 14:15,1.47,2.0225,5.17,0.75,1.8865,10.0,,0.7075,1.88,,0.6975,158.0,0.52875
2023-01-03 14:30,1.60625,1.77375,5.235,0.61625,2.303,9.125,,0.96,1.96,,0.6875,158.0,0.535
2023-01-03 14:45,1.52125,1.9675,5.065,0.585,2.05275,9.5,,0.995,1.94,,0.62,160.0,0.5075
2023-01-03 15:00,1.44625,1.8775,4.885,0.62625,1.533,9.05,,0.95,1.89,,0.6625,154.0,0.49
2023-01-03 15:15,1.2675,1.995,5.09,0.5575,1.19525,9.575,,1.05,1.81,,0.665,154.0,0.695
2023-01-03 15:30,1.43,2.03125,5.655,0.71625,0.89775,9.725,,1.44,1.86,,0.7325,154.0,0.5875
2023-01-03 15:45,1.515,2.0075,5.505,0.7775,0.938,9.4,,1.42,1.86,,0.685,152.0,0.565
2023-01-03 16:00,1.4125,2.03625,5.535,2.78875,0.92225,9.4,,1.405,1.72,,0.68,150.0,0.54
2023-01-03 16:15,1.655,2.14875,5.21,1.9325,0.91875,9.725,,1.0975,1.76,,0.66,150.0,0.45625
2023-01-03 16:30,1.47375,2.2125,4.795,1.58,0.95375,9.625,,0.9525,1.65,,0.665,148.0,0.575
2023-01-03 16:45,1.37875,2.07125,4.85,1.3475,1.127,10.175,,1.005,1.69,,0.7,142.0,0.55
2023-01-03 17:00,1.945,2.13125,4.98,0.5925,2.0335,11.1,,0.9425,1.78,,0.7075,144.0,0.5325
2023-01-03 17:15,2.19125,2.195,4.81,0.63375,1.74475,10.875,,1.015,1.96,,0.6825,142.0,0.54
2023-01-03 17:30,2.175,2.15,4.82,0.64875,1.407,11.7,,0.955,1.97,,0.6725,142.0,0.59625
2023-01-03 17:45,1.93875,2.06,4.66,0.58875,2.22425,10.1,,0.9075,2.03,,0.6275,142.0,0.5275
2023-01-03 18:00,1.93,1.9875,4.77,0.6275,2.68975,10.225,,0.99,2.04,,0.7325,142.0,0.62875
2023-01-03 18:15,2.0675,2.07875,4.875,0.6025,2.32925,9.2,,0.9275,1.95,,0.695,142.0,0.97375
2023-01-03 18:30,2.10375,2.35,4.775,0.63625,1.869,9.525,,0.925,1.91,,0.6825,142.0,0.66
2023-01-03 18:45,1.90625,2.22375,4.82,0.59,1.3965,9.825,,0.85,1.99,,0.6175,140.0,0.61875
2023-01-03 19:00,2.0325,2.10875,5.12,0.69875,0.987,9.975,,0.8075,1.46,,0.6675,140.0,0.68875
2023-01-03 19:15,1.82125,2.29125,5.055,0.64375,1.85675,10.175,,0.9475,1.55,,0.75,140.0,0.605
2023-01-03 19:30,1.96125,2.19,5.07,0.62875,1.6975,9.95,,0.91,1.71,,0.665,138.0,0.54625
2023-01-03 19:45,1.87375,2.23625,5.215,0.73375,1.6345,10.125,,0.9325,1.74,,0.705,136.0,0.56125
2023-01-03 20:00,1.99875,2.2925,5.23,0.63875,1.45425,9.875,,0.9675,2.21,,0.8325,138.0,0.57875
2023-01-03 20:15,1.84125,2.3175,5.135,0.70375,1.97225,9.4,,0.94,2.38,,1.0275,142.0,0.55125
2023-01-03 20:30,2.64625,2.35875,5.175,0.715,1.848,9.95,,0.8525,2.43,,0.775,144.0,0.55875
2023-01-03 20:45,2.08125,2.3025,5.125,0.6525,1.79025,9.8,,0.9225,2.35,,0.8125,144.0,0.59
2023-01-03 21:00,1.91875,2.27,5.21,0.70625,1.512,9.1,,1.0775,2.35,,0.8325,136.0,0.58
2023-01-03 21:15,1.9675,2.115,5.94,0.685,1.078,9.325,,1.465,2.2,,0.83,138.0,0.62375
2023-01-03 21:30,1.87375,2.215,5.985,0.7325,1.0955,8.875,,1.44,2.23,,0.74,136.0,0.64375
2023-01-03 21:45,1.88625,2.1375,6.245,0.77,1.06925,9.6,,1.5725,2.13,,0.8025,134.0,0.4775
2023-01-03 22:00,1.89125,2.105,6.46,0.7225,1.04825,9.5,,1.4175,2.06,,0.8125,132.0,0.58625
2023-01-03 22:15,1.775,2.1875,6.47,0.81375,0.99225,9.8,,1.025,2.16,,0.7725,132.0,0.5575
2023-01-03 22:30,1.76375,2.1075,7.17,0.7825,0.9695,9.725,,0.885,2.23,,0.7975,130.0,0.56375
2023-01-03 22:45,1.77,2.09625,6.76,0.82875,1.02025,9.825,,0.9025,2.35,,0.78,122.0,0.62625
2023-01-03 23:00,2.2925,2.11,6.25,0.78875,1.06925,10.275,,0.84,2.21,,0.6975,114.0,0.64625
2023-01-03 23:15,1.915,2.205,5.63,0.69,0.99575,9.825,,0.8875,2.17,,0.65,110.0,0.56875
2023-01-03 23:30,1.8475,2.135,5.0,0.82375,0.9625,9.75,,0.8475,2.11,,0.6225,114.0,0.6225
2023-01-03 23:45,1.67625,2.22375,5.135,0.665,0.93975,9.9,,0.98,2.04,,0.77,114.0,0.60125
